date,15_min_interval,departure_station_id,predicted_rides,chosen_arrival_station
2020-08-01,00:15:00,1337,1,321.0
2020-08-01,00:15:00,1341,5,39.0
2020-08-01,00:15:00,1341,5,39.0
2020-08-01,00:15:00,1341,5,39.0
2020-08-01,00:15:00,1341,5,39.0
2020-08-01,00:15:00,1341,5,39.0
2020-08-01,00:15:00,1349,4,52.0
2020-08-01,00:15:00,1349,4,52.0
2020-08-01,00:15:00,1349,4,52.0
2020-08-01,00:15:00,1349,4,52.0
2020-08-01,00:15:00,1383,3,85.0
2020-08-01,00:15:00,1383,3,85.0
2020-08-01,00:15:00,1383,3,85.0
2020-08-01,00:15:00,1392,2,36.0
2020-08-01,00:15:00,1392,2,36.0
2020-08-01,00:15:00,1407,3,457.0
2020-08-01,00:15:00,1407,3,457.0
2020-08-01,00:15:00,1407,3,457.0
2020-08-01,00:15:00,1433,2,256.0
2020-08-01,00:15:00,1433,2,256.0
2020-08-01,00:15:00,1448,2,181.0
2020-08-01,00:15:00,1448,2,181.0
2020-08-01,00:15:00,1461,3,627.0
2020-08-01,00:15:00,1461,3,627.0
2020-08-01,00:15:00,1461,3,627.0
2020-08-01,00:15:00,1472,1,172.0
2020-08-01,00:15:00,1483,4,106.0
2020-08-01,00:15:00,1483,4,106.0
2020-08-01,00:15:00,1483,4,106.0
2020-08-01,00:15:00,1483,4,106.0
2020-08-01,00:15:00,1497,2,41.0
2020-08-01,00:15:00,1497,2,41.0
2020-08-01,00:15:00,1508,3,131.0
2020-08-01,00:15:00,1508,3,131.0
2020-08-01,00:15:00,1508,3,131.0
2020-08-01,00:15:00,1511,6,313.0
2020-08-01,00:15:00,1511,6,313.0
2020-08-01,00:15:00,1511,6,313.0
2020-08-01,00:15:00,1511,6,313.0
2020-08-01,00:15:00,1511,6,313.0
2020-08-01,00:15:00,1511,6,313.0
2020-08-01,00:15:00,1520,1,657.0
2020-08-01,00:15:00,1531,4,672.0
2020-08-01,00:15:00,1531,4,672.0
2020-08-01,00:15:00,1531,4,672.0
2020-08-01,00:15:00,1531,4,672.0
2020-08-01,00:15:00,1548,2,313.0
2020-08-01,00:15:00,1548,2,313.0
2020-08-01,00:15:00,1558,6,115.0
2020-08-01,00:15:00,1558,6,115.0
2020-08-01,00:15:00,1558,6,115.0
2020-08-01,00:15:00,1558,6,115.0
2020-08-01,00:15:00,1558,6,115.0
2020-08-01,00:15:00,1558,6,115.0
2020-08-01,00:15:00,1583,1,117.0
2020-08-01,00:15:00,1593,9,53.0
2020-08-01,00:15:00,1593,9,53.0
2020-08-01,00:15:00,1593,9,53.0
2020-08-01,00:15:00,1593,9,53.0
2020-08-01,00:15:00,1593,9,53.0
2020-08-01,00:15:00,1593,9,53.0
2020-08-01,00:15:00,1593,9,53.0
2020-08-01,00:15:00,1593,9,53.0
2020-08-01,00:15:00,1593,9,53.0
2020-08-01,00:15:00,1609,1,5.0
2020-08-01,00:15:00,1634,4,5.0
2020-08-01,00:15:00,1634,4,5.0
2020-08-01,00:15:00,1634,4,5.0
2020-08-01,00:15:00,1634,4,5.0
2020-08-01,00:15:00,1657,3,89.0
2020-08-01,00:15:00,1657,3,89.0
2020-08-01,00:15:00,1657,3,89.0
2020-08-01,00:15:00,1677,1,230.0
2020-08-01,00:15:00,1748,7,623.0
2020-08-01,00:15:00,1748,7,623.0
2020-08-01,00:15:00,1748,7,623.0
2020-08-01,00:15:00,1748,7,623.0
2020-08-01,00:15:00,1748,7,623.0
2020-08-01,00:15:00,1748,7,623.0
2020-08-01,00:15:00,1748,7,623.0
2020-08-01,00:15:00,1755,1,36.0
2020-08-01,00:15:00,1762,3,245.0
2020-08-01,00:15:00,1762,3,245.0
2020-08-01,00:15:00,1762,3,245.0
2020-08-01,00:15:00,1775,3,194.0
2020-08-01,00:15:00,1775,3,194.0
2020-08-01,00:15:00,1775,3,194.0
2020-08-01,00:15:00,1779,2,40.0
2020-08-01,00:15:00,1779,2,40.0
2020-08-01,00:15:00,1798,4,302.0
2020-08-01,00:15:00,1798,4,302.0
2020-08-01,00:15:00,1798,4,302.0
2020-08-01,00:15:00,1798,4,302.0
2020-08-01,00:15:00,1804,2,5.0
2020-08-01,00:15:00,1804,2,5.0
2020-08-01,00:15:00,1811,6,106.0
2020-08-01,00:15:00,1811,6,106.0
2020-08-01,00:15:00,1811,6,106.0
2020-08-01,00:15:00,1811,6,106.0
2020-08-01,00:15:00,1811,6,106.0
2020-08-01,00:15:00,1811,6,106.0
2020-08-01,00:15:00,1821,5,106.0
2020-08-01,00:15:00,1821,5,106.0
2020-08-01,00:15:00,1821,5,106.0
2020-08-01,00:15:00,1821,5,106.0
2020-08-01,00:15:00,1821,5,106.0
2020-08-01,00:15:00,1869,1,465.0
2020-08-01,00:15:00,1875,3,76.0
2020-08-01,00:15:00,1875,3,76.0
2020-08-01,00:15:00,1875,3,76.0
2020-08-01,00:15:00,1883,1,38.0
2020-08-01,00:15:00,1967,1,26.0
2020-08-01,00:15:00,1976,4,52.0
2020-08-01,00:15:00,1976,4,52.0
2020-08-01,00:15:00,1976,4,52.0
2020-08-01,00:15:00,1976,4,52.0
2020-08-01,00:15:00,1999,1,59.0
2020-08-01,00:15:00,2009,6,84.0
2020-08-01,00:15:00,2009,6,84.0
2020-08-01,00:15:00,2009,6,84.0
2020-08-01,00:15:00,2009,6,84.0
2020-08-01,00:15:00,2009,6,84.0
2020-08-01,00:15:00,2009,6,84.0
2020-08-01,00:15:00,2046,1,465.0
2020-08-01,00:15:00,2054,2,194.0
2020-08-01,00:15:00,2054,2,194.0
2020-08-01,00:15:00,2076,1,5.0
2020-08-01,00:15:00,2095,3,36.0
2020-08-01,00:15:00,2095,3,36.0
2020-08-01,00:15:00,2095,3,36.0
2020-08-01,00:15:00,2106,2,312.0
2020-08-01,00:15:00,2106,2,312.0
2020-08-01,00:15:00,2162,1,74.0
2020-08-01,00:15:00,2166,2,106.0
2020-08-01,00:15:00,2166,2,106.0
2020-08-01,00:15:00,2189,1,636.0
2020-08-01,00:15:00,2203,4,39.0
2020-08-01,00:15:00,2203,4,39.0
2020-08-01,00:15:00,2203,4,39.0
2020-08-01,00:15:00,2203,4,39.0
2020-08-01,00:15:00,2225,1,256.0
2020-08-01,00:15:00,2299,4,172.0
2020-08-01,00:15:00,2299,4,172.0
2020-08-01,00:15:00,2299,4,172.0
2020-08-01,00:15:00,2299,4,172.0
2020-08-01,00:15:00,2368,1,115.0
2020-08-01,00:15:00,2379,1,115.0
2020-08-01,00:15:00,2384,6,172.0
2020-08-01,00:15:00,2384,6,172.0
2020-08-01,00:15:00,2384,6,172.0
2020-08-01,00:15:00,2384,6,172.0
2020-08-01,00:15:00,2384,6,172.0
2020-08-01,00:15:00,2384,6,172.0
2020-08-01,00:15:00,2405,1,216.0
2020-08-01,00:30:00,2435,1,273.0
2020-08-01,00:30:00,2460,1,273.0
2020-08-01,00:30:00,2480,1,268.0
2020-08-01,00:30:00,2487,1,268.0
2020-08-01,00:30:00,2494,3,4.0
2020-08-01,00:30:00,2494,3,4.0
2020-08-01,00:30:00,2494,3,4.0
2020-08-01,00:30:00,2495,1,89.0
2020-08-01,00:30:00,2515,3,40.0
2020-08-01,00:30:00,2515,3,40.0
2020-08-01,00:30:00,2515,3,40.0
2020-08-01,00:30:00,2549,1,273.0
2020-08-01,00:30:00,2556,2,273.0
2020-08-01,00:30:00,2556,2,273.0
2020-08-01,00:30:00,2580,4,100.0
2020-08-01,00:30:00,2580,4,100.0
2020-08-01,00:30:00,2580,4,100.0
2020-08-01,00:30:00,2580,4,100.0
2020-08-01,00:30:00,2584,3,90.0
2020-08-01,00:30:00,2584,3,90.0
2020-08-01,00:30:00,2584,3,90.0
2020-08-01,00:30:00,2592,8,589.0
2020-08-01,00:30:00,2592,8,589.0
2020-08-01,00:30:00,2592,8,589.0
2020-08-01,00:30:00,2592,8,589.0
2020-08-01,00:30:00,2592,8,589.0
2020-08-01,00:30:00,2592,8,589.0
2020-08-01,00:30:00,2592,8,589.0
2020-08-01,00:30:00,2592,8,589.0
2020-08-01,00:30:00,2609,2,273.0
2020-08-01,00:30:00,2609,2,273.0
2020-08-01,00:30:00,2615,1,3.0
2020-08-01,00:30:00,2617,5,273.0
2020-08-01,00:30:00,2617,5,273.0
2020-08-01,00:30:00,2617,5,273.0
2020-08-01,00:30:00,2617,5,273.0
2020-08-01,00:30:00,2617,5,273.0
2020-08-01,00:30:00,2635,3,623.0
2020-08-01,00:30:00,2635,3,623.0
2020-08-01,00:30:00,2635,3,623.0
2020-08-01,00:30:00,2660,2,623.0
2020-08-01,00:30:00,2660,2,623.0
2020-08-01,00:30:00,2669,1,256.0
2020-08-01,00:30:00,2712,3,463.0
2020-08-01,00:30:00,2712,3,463.0
2020-08-01,00:30:00,2712,3,463.0
2020-08-01,00:30:00,2748,1,623.0
2020-08-01,00:30:00,2752,3,145.0
2020-08-01,00:30:00,2752,3,145.0
2020-08-01,00:30:00,2752,3,145.0
2020-08-01,00:30:00,2761,5,199.0
2020-08-01,00:30:00,2761,5,199.0
2020-08-01,00:30:00,2761,5,199.0
2020-08-01,00:30:00,2761,5,199.0
2020-08-01,00:30:00,2761,5,199.0
2020-08-01,00:30:00,2823,2,589.0
2020-08-01,00:30:00,2823,2,589.0
2020-08-01,00:30:00,2836,7,623.0
2020-08-01,00:30:00,2836,7,623.0
2020-08-01,00:30:00,2836,7,623.0
2020-08-01,00:30:00,2836,7,623.0
2020-08-01,00:30:00,2836,7,623.0
2020-08-01,00:30:00,2836,7,623.0
2020-08-01,00:30:00,2836,7,623.0
2020-08-01,00:30:00,2842,5,53.0
2020-08-01,00:30:00,2842,5,53.0
2020-08-01,00:30:00,2842,5,53.0
2020-08-01,00:30:00,2842,5,53.0
2020-08-01,00:30:00,2842,5,53.0
2020-08-01,00:30:00,2864,2,43.0
2020-08-01,00:30:00,2864,2,43.0
2020-08-01,00:30:00,2870,2,38.0
2020-08-01,00:30:00,2870,2,38.0
2020-08-01,00:30:00,2871,1,190.0
2020-08-01,00:30:00,2873,3,490.0
2020-08-01,00:30:00,2873,3,490.0
2020-08-01,00:30:00,2873,3,490.0
2020-08-01,00:30:00,2892,3,273.0
2020-08-01,00:30:00,2892,3,273.0
2020-08-01,00:30:00,2892,3,273.0
2020-08-01,00:30:00,2904,1,59.0
2020-08-01,00:30:00,2939,5,636.0
2020-08-01,00:30:00,2939,5,636.0
2020-08-01,00:30:00,2939,5,636.0
2020-08-01,00:30:00,2939,5,636.0
2020-08-01,00:30:00,2939,5,636.0
2020-08-01,00:30:00,2951,1,53.0
2020-08-01,00:30:00,2965,1,302.0
2020-08-01,00:30:00,2981,1,53.0
2020-08-01,00:30:00,3015,1,623.0
2020-08-01,00:30:00,3019,6,59.0
2020-08-01,00:30:00,3019,6,59.0
2020-08-01,00:30:00,3019,6,59.0
2020-08-01,00:30:00,3019,6,59.0
2020-08-01,00:30:00,3019,6,59.0
2020-08-01,00:30:00,3019,6,59.0
2020-08-01,00:30:00,3033,1,32.0
2020-08-01,00:30:00,3043,2,233.0
2020-08-01,00:30:00,3043,2,233.0
2020-08-01,00:30:00,3054,1,199.0
2020-08-01,00:30:00,3055,6,106.0
2020-08-01,00:30:00,3055,6,106.0
2020-08-01,00:30:00,3055,6,106.0
2020-08-01,00:30:00,3055,6,106.0
2020-08-01,00:30:00,3055,6,106.0
2020-08-01,00:30:00,3055,6,106.0
2020-08-01,00:30:00,3065,1,116.0
2020-08-01,00:30:00,3137,2,291.0
2020-08-01,00:30:00,3137,2,291.0
2020-08-01,00:30:00,3148,2,175.0
2020-08-01,00:30:00,3148,2,175.0
2020-08-01,00:30:00,3165,4,38.0
2020-08-01,00:30:00,3165,4,38.0
2020-08-01,00:30:00,3165,4,38.0
2020-08-01,00:30:00,3165,4,38.0
2020-08-01,00:30:00,3177,2,282.0
2020-08-01,00:30:00,3177,2,282.0
2020-08-01,00:30:00,3185,1,123.0
2020-08-01,00:30:00,3214,2,113.0
2020-08-01,00:30:00,3214,2,113.0
2020-08-01,00:30:00,3301,2,166.0
2020-08-01,00:30:00,3301,2,166.0
2020-08-01,00:30:00,3303,1,273.0
2020-08-01,00:30:00,3313,2,53.0
2020-08-01,00:30:00,3313,2,53.0
2020-08-01,00:30:00,3315,1,57.0
2020-08-01,00:30:00,3327,1,84.0
2020-08-01,00:30:00,3367,1,623.0
2020-08-01,00:30:00,3375,1,30.0
2020-08-01,00:30:00,3384,1,100.0
2020-08-01,00:45:00,3420,3,212.0
2020-08-01,00:45:00,3420,3,212.0
2020-08-01,00:45:00,3420,3,212.0
2020-08-01,00:45:00,3458,1,213.0
2020-08-01,00:45:00,3471,2,673.0
2020-08-01,00:45:00,3471,2,673.0
2020-08-01,00:45:00,3475,1,325.0
2020-08-01,00:45:00,3493,8,81.0
2020-08-01,00:45:00,3493,8,81.0
2020-08-01,00:45:00,3493,8,81.0
2020-08-01,00:45:00,3493,8,81.0
2020-08-01,00:45:00,3493,8,81.0
2020-08-01,00:45:00,3493,8,81.0
2020-08-01,00:45:00,3493,8,81.0
2020-08-01,00:45:00,3493,8,81.0
2020-08-01,00:45:00,3497,1,121.0
2020-08-01,00:45:00,3515,3,333.0
2020-08-01,00:45:00,3515,3,333.0
2020-08-01,00:45:00,3515,3,333.0
2020-08-01,00:45:00,3544,1,220.0
2020-08-01,00:45:00,3550,3,194.0
2020-08-01,00:45:00,3550,3,194.0
2020-08-01,00:45:00,3550,3,194.0
2020-08-01,00:45:00,3577,1,2.0
2020-08-01,00:45:00,3583,2,247.0
2020-08-01,00:45:00,3583,2,247.0
2020-08-01,00:45:00,3590,1,90.0
2020-08-01,00:45:00,3601,5,2.0
2020-08-01,00:45:00,3601,5,2.0
2020-08-01,00:45:00,3601,5,2.0
2020-08-01,00:45:00,3601,5,2.0
2020-08-01,00:45:00,3601,5,2.0
2020-08-01,00:45:00,3611,5,264.0
2020-08-01,00:45:00,3611,5,264.0
2020-08-01,00:45:00,3611,5,264.0
2020-08-01,00:45:00,3611,5,264.0
2020-08-01,00:45:00,3611,5,264.0
2020-08-01,00:45:00,3632,2,354.0
2020-08-01,00:45:00,3632,2,354.0
2020-08-01,00:45:00,3646,3,264.0
2020-08-01,00:45:00,3646,3,264.0
2020-08-01,00:45:00,3646,3,264.0
2020-08-01,00:45:00,3658,2,623.0
2020-08-01,00:45:00,3658,2,623.0
2020-08-01,00:45:00,3671,2,33.0
2020-08-01,00:45:00,3671,2,33.0
2020-08-01,00:45:00,3681,1,304.0
2020-08-01,00:45:00,3711,1,76.0
2020-08-01,00:45:00,3722,1,264.0
2020-08-01,00:45:00,3728,3,110.0
2020-08-01,00:45:00,3728,3,110.0
2020-08-01,00:45:00,3728,3,110.0
2020-08-01,00:45:00,3768,4,321.0
2020-08-01,00:45:00,3768,4,321.0
2020-08-01,00:45:00,3768,4,321.0
2020-08-01,00:45:00,3768,4,321.0
2020-08-01,00:45:00,3790,2,39.0
2020-08-01,00:45:00,3790,2,39.0
2020-08-01,00:45:00,3797,2,321.0
2020-08-01,00:45:00,3797,2,321.0
2020-08-01,00:45:00,3817,1,212.0
2020-08-01,00:45:00,3820,1,41.0
2020-08-01,00:45:00,3824,2,458.0
2020-08-01,00:45:00,3824,2,458.0
2020-08-01,00:45:00,3884,2,306.0
2020-08-01,00:45:00,3884,2,306.0
2020-08-01,00:45:00,3892,2,2.0
2020-08-01,00:45:00,3892,2,2.0
2020-08-01,00:45:00,3895,2,2.0
2020-08-01,00:45:00,3895,2,2.0
2020-08-01,00:45:00,3903,9,90.0
2020-08-01,00:45:00,3903,9,90.0
2020-08-01,00:45:00,3903,9,90.0
2020-08-01,00:45:00,3903,9,90.0
2020-08-01,00:45:00,3903,9,90.0
2020-08-01,00:45:00,3903,9,90.0
2020-08-01,00:45:00,3903,9,90.0
2020-08-01,00:45:00,3903,9,90.0
2020-08-01,00:45:00,3903,9,90.0
2020-08-01,00:45:00,3922,4,197.0
2020-08-01,00:45:00,3922,4,197.0
2020-08-01,00:45:00,3922,4,197.0
2020-08-01,00:45:00,3922,4,197.0
2020-08-01,00:45:00,3935,7,194.0
2020-08-01,00:45:00,3935,7,194.0
2020-08-01,00:45:00,3935,7,194.0
2020-08-01,00:45:00,3935,7,194.0
2020-08-01,00:45:00,3935,7,194.0
2020-08-01,00:45:00,3935,7,194.0
2020-08-01,00:45:00,3935,7,194.0
2020-08-01,00:45:00,3968,1,213.0
2020-08-01,00:45:00,4022,1,306.0
2020-08-01,00:45:00,4026,4,459.0
2020-08-01,00:45:00,4026,4,459.0
2020-08-01,00:45:00,4026,4,459.0
2020-08-01,00:45:00,4026,4,459.0
2020-08-01,00:45:00,4049,1,173.0
2020-08-01,00:45:00,4093,3,293.0
2020-08-01,00:45:00,4093,3,293.0
2020-08-01,00:45:00,4093,3,293.0
2020-08-01,00:45:00,4100,3,194.0
2020-08-01,00:45:00,4100,3,194.0
2020-08-01,00:45:00,4100,3,194.0
2020-08-01,00:45:00,4127,4,216.0
2020-08-01,00:45:00,4127,4,216.0
2020-08-01,00:45:00,4127,4,216.0
2020-08-01,00:45:00,4127,4,216.0
2020-08-01,00:45:00,4129,2,85.0
2020-08-01,00:45:00,4129,2,85.0
2020-08-01,00:45:00,4153,1,325.0
2020-08-01,00:45:00,4178,2,41.0
2020-08-01,00:45:00,4178,2,41.0
2020-08-01,00:45:00,4218,2,178.0
2020-08-01,00:45:00,4218,2,178.0
2020-08-01,00:45:00,4228,1,623.0
2020-08-01,00:45:00,4235,4,81.0
2020-08-01,00:45:00,4235,4,81.0
2020-08-01,00:45:00,4235,4,81.0
2020-08-01,00:45:00,4235,4,81.0
2020-08-01,01:00:00,4278,3,302.0
2020-08-01,01:00:00,4278,3,302.0
2020-08-01,01:00:00,4278,3,302.0
2020-08-01,01:00:00,4286,1,13.0
2020-08-01,01:00:00,4297,2,90.0
2020-08-01,01:00:00,4297,2,90.0
2020-08-01,01:00:00,4307,2,90.0
2020-08-01,01:00:00,4307,2,90.0
2020-08-01,01:00:00,4308,10,247.0
2020-08-01,01:00:00,4308,10,247.0
2020-08-01,01:00:00,4308,10,247.0
2020-08-01,01:00:00,4308,10,247.0
2020-08-01,01:00:00,4308,10,247.0
2020-08-01,01:00:00,4308,10,247.0
2020-08-01,01:00:00,4308,10,247.0
2020-08-01,01:00:00,4308,10,247.0
2020-08-01,01:00:00,4308,10,247.0
2020-08-01,01:00:00,4308,10,247.0
2020-08-01,01:00:00,4344,1,98.0
2020-08-01,01:00:00,4361,1,250.0
2020-08-01,01:00:00,4363,2,250.0
2020-08-01,01:00:00,4363,2,250.0
2020-08-01,01:00:00,4387,3,67.0
2020-08-01,01:00:00,4387,3,67.0
2020-08-01,01:00:00,4387,3,67.0
2020-08-01,01:00:00,4395,1,303.0
2020-08-01,01:00:00,4407,1,165.0
2020-08-01,01:00:00,4419,1,306.0
2020-08-01,01:00:00,4424,2,302.0
2020-08-01,01:00:00,4424,2,302.0
2020-08-01,01:00:00,4429,2,76.0
2020-08-01,01:00:00,4429,2,76.0
2020-08-01,01:00:00,4442,3,43.0
2020-08-01,01:00:00,4442,3,43.0
2020-08-01,01:00:00,4442,3,43.0
2020-08-01,01:00:00,4452,2,250.0
2020-08-01,01:00:00,4452,2,250.0
2020-08-01,01:00:00,4454,4,355.0
2020-08-01,01:00:00,4454,4,355.0
2020-08-01,01:00:00,4454,4,355.0
2020-08-01,01:00:00,4454,4,355.0
2020-08-01,01:00:00,4461,1,247.0
2020-08-01,01:00:00,4465,1,13.0
2020-08-01,01:00:00,4487,2,85.0
2020-08-01,01:00:00,4487,2,85.0
2020-08-01,01:00:00,4507,4,141.0
2020-08-01,01:00:00,4507,4,141.0
2020-08-01,01:00:00,4507,4,141.0
2020-08-01,01:00:00,4507,4,141.0
2020-08-01,01:00:00,4538,4,247.0
2020-08-01,01:00:00,4538,4,247.0
2020-08-01,01:00:00,4538,4,247.0
2020-08-01,01:00:00,4538,4,247.0
2020-08-01,01:00:00,4541,1,110.0
2020-08-01,01:00:00,4547,2,286.0
2020-08-01,01:00:00,4547,2,286.0
2020-08-01,01:00:00,4549,3,140.0
2020-08-01,01:00:00,4549,3,140.0
2020-08-01,01:00:00,4549,3,140.0
2020-08-01,01:00:00,4556,2,623.0
2020-08-01,01:00:00,4556,2,623.0
2020-08-01,01:00:00,4571,2,42.0
2020-08-01,01:00:00,4571,2,42.0
2020-08-01,01:00:00,4574,7,346.0
2020-08-01,01:00:00,4574,7,346.0
2020-08-01,01:00:00,4574,7,346.0
2020-08-01,01:00:00,4574,7,346.0
2020-08-01,01:00:00,4574,7,346.0
2020-08-01,01:00:00,4574,7,346.0
2020-08-01,01:00:00,4574,7,346.0
2020-08-01,01:00:00,4588,16,278.0
2020-08-01,01:00:00,4588,16,278.0
2020-08-01,01:00:00,4588,16,278.0
2020-08-01,01:00:00,4588,16,278.0
2020-08-01,01:00:00,4588,16,278.0
2020-08-01,01:00:00,4588,16,278.0
2020-08-01,01:00:00,4588,16,278.0
2020-08-01,01:00:00,4588,16,278.0
2020-08-01,01:00:00,4588,16,278.0
2020-08-01,01:00:00,4588,16,278.0
2020-08-01,01:00:00,4588,16,278.0
2020-08-01,01:00:00,4588,16,278.0
2020-08-01,01:00:00,4588,16,278.0
2020-08-01,01:00:00,4588,16,278.0
2020-08-01,01:00:00,4588,16,278.0
2020-08-01,01:00:00,4588,16,278.0
2020-08-01,01:00:00,4603,1,110.0
2020-08-01,01:00:00,4619,1,250.0
2020-08-01,01:00:00,4638,3,219.0
2020-08-01,01:00:00,4638,3,219.0
2020-08-01,01:00:00,4638,3,219.0
2020-08-01,01:00:00,4651,2,52.0
2020-08-01,01:00:00,4651,2,52.0
2020-08-01,01:00:00,4670,7,219.0
2020-08-01,01:00:00,4670,7,219.0
2020-08-01,01:00:00,4670,7,219.0
2020-08-01,01:00:00,4670,7,219.0
2020-08-01,01:00:00,4670,7,219.0
2020-08-01,01:00:00,4670,7,219.0
2020-08-01,01:00:00,4670,7,219.0
2020-08-01,01:00:00,4673,3,284.0
2020-08-01,01:00:00,4673,3,284.0
2020-08-01,01:00:00,4673,3,284.0
2020-08-01,01:00:00,4677,2,271.0
2020-08-01,01:00:00,4677,2,271.0
2020-08-01,01:00:00,4684,1,96.0
2020-08-01,01:00:00,4689,1,248.0
2020-08-01,01:00:00,4711,3,44.0
2020-08-01,01:00:00,4711,3,44.0
2020-08-01,01:00:00,4711,3,44.0
2020-08-01,01:00:00,4718,2,211.0
2020-08-01,01:00:00,4718,2,211.0
2020-08-01,01:00:00,4724,1,416.0
2020-08-01,01:00:00,4734,1,271.0
2020-08-01,01:00:00,4775,1,90.0
2020-08-01,01:00:00,4798,2,110.0
2020-08-01,01:00:00,4798,2,110.0
2020-08-01,01:00:00,4802,2,42.0
2020-08-01,01:00:00,4802,2,42.0
2020-08-01,01:00:00,4843,2,211.0
2020-08-01,01:00:00,4843,2,211.0
2020-08-01,01:00:00,4890,1,43.0
2020-08-01,01:00:00,4957,2,250.0
2020-08-01,01:00:00,4957,2,250.0
2020-08-01,01:15:00,4978,3,337.0
2020-08-01,01:15:00,4978,3,337.0
2020-08-01,01:15:00,4978,3,337.0
2020-08-01,01:15:00,4989,2,321.0
2020-08-01,01:15:00,4989,2,321.0
2020-08-01,01:15:00,5003,1,57.0
2020-08-01,01:15:00,5016,1,53.0
