15_min_interval,departure_station_id,chosen_arrival_station,ride
00:00:00,845,429.0,1
00:00:00,845,429.0,1
00:00:00,883,44.0,1
00:00:00,907,299.0,1
00:00:00,907,299.0,1
00:00:00,928,883.0,1
00:00:00,1007,302.0,1
00:00:00,1007,928.0,1
00:00:00,1007,928.0,1
00:00:00,1007,928.0,1
00:00:00,1007,928.0,1
00:00:00,1111,907.0,1
00:00:00,1111,907.0,1
00:00:00,1193,1111.0,1
00:00:00,1193,1111.0,1
00:00:00,1193,1111.0,1
00:00:00,1227,1227.0,1
00:00:00,1237,1237.0,1
00:00:00,1260,1260.0,1
00:00:00,1270,1270.0,1
00:00:00,1270,199.0,1
00:15:00,1283,1270.0,1
00:15:00,1290,293.0,1
00:15:00,1293,1283.0,1
00:15:00,1315,199.0,1
00:15:00,1337,1290.0,1
00:15:00,1337,1290.0,1
00:15:00,1337,1290.0,1
00:15:00,1337,1290.0,1
00:15:00,1337,1290.0,1
00:15:00,1337,52.0,1
00:15:00,1337,1290.0,1
00:15:00,1337,1290.0,1
00:15:00,1341,76.0,1
00:15:00,1345,1293.0,1
00:15:00,1349,303.0,1
00:15:00,1349,1315.0,1
00:15:00,1349,1315.0,1
00:15:00,1349,1315.0,1
00:15:00,1349,1315.0,1
00:15:00,1357,1341.0,1
00:15:00,1383,1345.0,1
00:15:00,1383,1345.0,1
00:15:00,1392,1357.0,1
00:15:00,1407,1392.0,1
00:15:00,1407,1392.0,1
00:15:00,1407,302.0,1
00:15:00,1407,1392.0,1
00:15:00,1407,1392.0,1
00:15:00,1407,1392.0,1
00:15:00,1409,1383.0,1
00:15:00,1409,1383.0,1
00:15:00,1409,1383.0,1
00:15:00,1409,1383.0,1
00:15:00,1448,1448.0,1
00:15:00,1461,529.0,1
00:15:00,1461,529.0,1
00:15:00,1461,59.0,1
00:15:00,1463,529.0,1
00:15:00,1463,529.0,1
00:15:00,1463,529.0,1
00:15:00,1472,599.0,1
00:15:00,1472,599.0,1
00:15:00,1472,599.0,1
00:15:00,1472,599.0,1
00:15:00,1472,41.0,1
00:15:00,1483,43.0,1
00:15:00,1483,832.0,1
00:15:00,1483,43.0,1
00:15:00,1483,832.0,1
00:15:00,1483,832.0,1
00:15:00,1483,832.0,1
00:15:00,1483,832.0,1
00:15:00,1493,845.0,1
00:15:00,1493,194.0,1
00:15:00,1493,845.0,1
00:15:00,1493,194.0,1
00:15:00,1493,194.0,1
00:15:00,1497,845.0,1
00:15:00,1497,845.0,1
00:15:00,1508,1497.0,1
00:15:00,1508,1497.0,1
00:15:00,1511,1511.0,1
00:15:00,1531,1508.0,1
00:15:00,1531,1508.0,1
00:15:00,1531,1508.0,1
00:15:00,1548,1548.0,1
00:15:00,1558,194.0,1
00:15:00,1558,1193.0,1
00:15:00,1558,1193.0,1
00:15:00,1571,1193.0,1
00:15:00,1571,1193.0,1
00:15:00,1571,627.0,1
00:15:00,1583,1461.0,1
00:15:00,1583,1461.0,1
00:15:00,1583,1461.0,1
00:15:00,1593,1463.0,1
00:15:00,1593,1463.0,1
00:15:00,1593,1463.0,1
00:15:00,1593,1463.0,1
00:15:00,1593,1463.0,1
00:15:00,1593,1463.0,1
00:15:00,1593,1463.0,1
00:15:00,1609,1609.0,1
00:15:00,1634,43.0,1
00:15:00,1634,43.0,1
00:15:00,1634,1531.0,1
00:15:00,1634,1531.0,1
00:15:00,1657,85.0,1
00:15:00,1657,1531.0,1
00:15:00,1677,1677.0,1
00:15:00,1748,1657.0,1
00:15:00,1748,1657.0,1
00:15:00,1748,1657.0,1
00:15:00,1748,90.0,1
00:15:00,1748,1657.0,1
00:15:00,1748,1657.0,1
00:15:00,1748,90.0,1
00:15:00,1748,1657.0,1
00:15:00,1748,90.0,1
00:15:00,1755,465.0,1
00:15:00,1762,1755.0,1
00:15:00,1775,1762.0,1
00:15:00,1775,1762.0,1
00:15:00,1779,303.0,1
00:15:00,1779,1775.0,1
00:15:00,1798,1775.0,1
00:15:00,1798,1775.0,1
00:15:00,1798,1775.0,1
00:15:00,1804,302.0,1
00:15:00,1804,1779.0,1
00:15:00,1804,1779.0,1
00:15:00,1804,302.0,1
00:15:00,1811,1558.0,1
00:15:00,1811,1558.0,1
00:15:00,1811,1558.0,1
00:15:00,1811,1558.0,1
00:15:00,1821,230.0,1
00:15:00,1821,1571.0,1
00:15:00,1821,1571.0,1
00:15:00,1821,230.0,1
00:15:00,1821,1571.0,1
00:15:00,1821,1571.0,1
00:15:00,1821,230.0,1
00:15:00,1866,1866.0,1
00:15:00,1866,1866.0,1
00:15:00,1869,1869.0,1
00:15:00,1875,1875.0,1
00:15:00,1883,1883.0,1
00:15:00,1892,1583.0,1
00:15:00,1892,1583.0,1
00:15:00,1892,1583.0,1
00:15:00,1976,1798.0,1
00:15:00,1976,1798.0,1
00:15:00,1976,1798.0,1
00:15:00,1976,1798.0,1
00:15:00,1999,1999.0,1
00:15:00,2009,2009.0,1
00:15:00,2009,2009.0,1
00:15:00,2046,2046.0,1
00:15:00,2046,2046.0,1
00:15:00,2054,312.0,1
00:15:00,2054,312.0,1
00:15:00,2054,312.0,1
00:15:00,2054,1892.0,1
00:15:00,2095,284.0,1
00:15:00,2095,1892.0,1
00:15:00,2095,1892.0,1
00:15:00,2106,2106.0,1
00:15:00,2106,2106.0,1
00:15:00,2166,2095.0,1
00:15:00,2166,2095.0,1
00:15:00,2166,26.0,1
00:15:00,2189,2095.0,1
00:15:00,2189,2095.0,1
00:15:00,2189,76.0,1
00:15:00,2189,2095.0,1
00:15:00,2203,2166.0,1
00:15:00,2203,2166.0,1
00:15:00,2203,2166.0,1
00:15:00,2203,2166.0,1
00:15:00,2205,455.0,1
00:15:00,2205,37.0,1
00:15:00,2205,455.0,1
00:15:00,2205,455.0,1
00:15:00,2368,455.0,1
00:15:00,2368,455.0,1
00:15:00,2368,455.0,1
00:15:00,2379,2368.0,1
00:15:00,2379,2368.0,1
00:15:00,2379,2368.0,1
00:15:00,2379,2368.0,1
00:15:00,2384,52.0,1
00:15:00,2384,2384.0,1
00:15:00,2415,2384.0,1
00:15:00,2415,2384.0,1
00:30:00,2435,2415.0,1
00:30:00,2435,2415.0,1
00:30:00,2460,176.0,1
00:30:00,2460,2435.0,1
00:30:00,2460,176.0,1
00:30:00,2460,2435.0,1
00:30:00,2471,2471.0,1
00:30:00,2476,1409.0,1
00:30:00,2476,1409.0,1
00:30:00,2476,1409.0,1
00:30:00,2476,1409.0,1
00:30:00,2476,1409.0,1
00:30:00,2487,52.0,1
00:30:00,2495,2487.0,1
00:30:00,2505,2495.0,1
00:30:00,2549,2505.0,1
00:30:00,2549,2505.0,1
00:30:00,2549,2505.0,1
00:30:00,2556,2556.0,1
00:30:00,2556,100.0,1
00:30:00,2580,2556.0,1
00:30:00,2580,2556.0,1
00:30:00,2580,2556.0,1
00:30:00,2580,2556.0,1
00:30:00,2584,2549.0,1
00:30:00,2584,2549.0,1
00:30:00,2584,2549.0,1
00:30:00,2592,2584.0,1
00:30:00,2592,2584.0,1
00:30:00,2592,2584.0,1
00:30:00,2592,76.0,1
00:30:00,2592,2584.0,1
00:30:00,2592,76.0,1
00:30:00,2598,2598.0,1
00:30:00,2598,2598.0,1
00:30:00,2609,2609.0,1
00:30:00,2609,2609.0,1
00:30:00,2615,2615.0,1
00:30:00,2617,2617.0,1
00:30:00,2617,332.0,1
00:30:00,2625,2617.0,1
00:30:00,2635,2625.0,1
00:30:00,2643,321.0,1
00:30:00,2660,53.0,1
00:30:00,2660,53.0,1
00:30:00,2669,2635.0,1
00:30:00,2712,2643.0,1
00:30:00,2712,2643.0,1
00:30:00,2738,2669.0,1
00:30:00,2752,2738.0,1
00:30:00,2752,2738.0,1
00:30:00,2761,256.0,1
00:30:00,2761,2660.0,1
00:30:00,2761,2660.0,1
00:30:00,2823,2712.0,1
00:30:00,2823,2712.0,1
00:30:00,2823,174.0,1
00:30:00,2836,2752.0,1
00:30:00,2836,40.0,1
00:30:00,2836,2752.0,1
00:30:00,2836,2752.0,1
00:30:00,2842,2842.0,1
00:30:00,2842,2842.0,1
00:30:00,2870,2870.0,1
00:30:00,2871,2871.0,1
00:30:00,2873,2873.0,1
00:30:00,2873,2873.0,1
00:30:00,2887,2761.0,1
00:30:00,2887,2761.0,1
00:30:00,2887,2761.0,1
00:30:00,2887,2761.0,1
00:30:00,2887,2761.0,1
00:30:00,2892,2823.0,1
00:30:00,2892,2823.0,1
00:30:00,2892,2823.0,1
00:30:00,2904,2904.0,1
00:30:00,2904,2904.0,1
00:30:00,2908,2892.0,1
00:30:00,2908,116.0,1
00:30:00,2908,2892.0,1
00:30:00,2927,2892.0,1
00:30:00,2939,2927.0,1
00:30:00,2939,2927.0,1
00:30:00,2951,2951.0,1
00:30:00,2965,2965.0,1
00:30:00,2981,623.0,1
00:30:00,2992,2981.0,1
00:30:00,3015,145.0,1
00:30:00,3015,2992.0,1
00:30:00,3019,199.0,1
00:30:00,3019,2939.0,1
00:30:00,3019,2939.0,1
00:30:00,3019,199.0,1
00:30:00,3019,2939.0,1
00:30:00,3033,3033.0,1
00:30:00,3043,321.0,1
00:30:00,3043,3015.0,1
00:30:00,3043,3015.0,1
00:30:00,3054,3054.0,1
00:30:00,3055,132.0,1
00:30:00,3055,132.0,1
00:30:00,3055,2908.0,1
00:30:00,3055,2908.0,1
00:30:00,3055,2908.0,1
00:30:00,3055,2908.0,1
00:30:00,3065,3065.0,1
00:30:00,3065,199.0,1
00:30:00,3114,89.0,1
00:30:00,3114,3065.0,1
00:30:00,3148,3148.0,1
00:30:00,3165,52.0,1
00:30:00,3165,3114.0,1
00:30:00,3165,3114.0,1
00:30:00,3165,3114.0,1
00:30:00,3165,3114.0,1
00:30:00,3177,3177.0,1
00:30:00,3177,68.0,1
00:30:00,3185,268.0,1
00:30:00,3185,3177.0,1
00:30:00,3214,273.0,1
00:30:00,3214,3185.0,1
00:30:00,3214,3185.0,1
00:30:00,3225,3225.0,1
00:30:00,3301,3301.0,1
00:30:00,3315,3315.0,1
00:30:00,3327,3327.0,1
00:30:00,3327,3327.0,1
00:30:00,3367,3367.0,1
00:30:00,3367,3367.0,1
00:30:00,3373,3373.0,1
00:30:00,3373,3373.0,1
00:30:00,3375,3043.0,1
00:30:00,3375,3043.0,1
00:30:00,3375,3043.0,1
00:45:00,3420,3214.0,1
00:45:00,3420,3214.0,1
00:45:00,3420,333.0,1
00:45:00,3420,3214.0,1
00:45:00,3458,173.0,1
00:45:00,3458,3375.0,1
00:45:00,3458,3375.0,1
00:45:00,3475,3375.0,1
00:45:00,3493,3475.0,1
00:45:00,3493,3475.0,1
00:45:00,3493,3475.0,1
00:45:00,3493,3475.0,1
00:45:00,3497,173.0,1
00:45:00,3497,3497.0,1
00:45:00,3515,3497.0,1
00:45:00,3515,3497.0,1
00:45:00,3515,3497.0,1
00:45:00,3544,173.0,1
00:45:00,3544,3458.0,1
00:45:00,3544,3458.0,1
00:45:00,3550,3458.0,1
00:45:00,3550,3458.0,1
00:45:00,3560,3550.0,1
00:45:00,3560,284.0,1
00:45:00,3560,3550.0,1
00:45:00,3560,3550.0,1
00:45:00,3560,284.0,1
00:45:00,3560,3550.0,1
00:45:00,3570,3570.0,1
00:45:00,3577,3515.0,1
00:45:00,3577,3515.0,1
00:45:00,3577,3515.0,1
00:45:00,3583,178.0,1
00:45:00,3590,3583.0,1
00:45:00,3590,3583.0,1
00:45:00,3590,3583.0,1
00:45:00,3590,623.0,1
00:45:00,3590,623.0,1
00:45:00,3590,3583.0,1
00:45:00,3611,3611.0,1
00:45:00,3632,3632.0,1
00:45:00,3632,3632.0,1
00:45:00,3646,3646.0,1
00:45:00,3671,306.0,1
00:45:00,3694,293.0,1
00:45:00,3696,3671.0,1
00:45:00,3711,321.0,1
00:45:00,3711,321.0,1
00:45:00,3711,321.0,1
00:45:00,3711,321.0,1
00:45:00,3728,3694.0,1
00:45:00,3728,3694.0,1
00:45:00,3728,656.0,1
00:45:00,3728,656.0,1
00:45:00,3775,3696.0,1
00:45:00,3779,3775.0,1
00:45:00,3779,3775.0,1
00:45:00,3790,3779.0,1
00:45:00,3790,3779.0,1
00:45:00,3790,3779.0,1
00:45:00,3797,3544.0,1
00:45:00,3797,90.0,1
00:45:00,3797,3544.0,1
00:45:00,3809,623.0,1
00:45:00,3817,3544.0,1
00:45:00,3820,3809.0,1
00:45:00,3824,3817.0,1
00:45:00,3824,110.0,1
00:45:00,3824,3817.0,1
00:45:00,3824,110.0,1
00:45:00,3824,3817.0,1
00:45:00,3884,3820.0,1
00:45:00,3884,3820.0,1
00:45:00,3895,3884.0,1
00:45:00,3895,3884.0,1
00:45:00,3895,3884.0,1
00:45:00,3895,3884.0,1
00:45:00,3903,3577.0,1
00:45:00,3903,3577.0,1
00:45:00,3903,3577.0,1
00:45:00,3903,3577.0,1
00:45:00,3903,3577.0,1
00:45:00,3903,3577.0,1
00:45:00,3922,3790.0,1
00:45:00,3922,3790.0,1
00:45:00,3922,3790.0,1
00:45:00,3935,3797.0,1
00:45:00,3935,3797.0,1
00:45:00,3935,3797.0,1
00:45:00,3935,3797.0,1
00:45:00,3935,3797.0,1
00:45:00,3935,3797.0,1
00:45:00,3935,3797.0,1
00:45:00,3935,3797.0,1
00:45:00,3967,3967.0,1
00:45:00,4026,59.0,1
00:45:00,4026,3922.0,1
00:45:00,4026,3922.0,1
00:45:00,4026,59.0,1
00:45:00,4026,3922.0,1
00:45:00,4026,3922.0,1
00:45:00,4026,3922.0,1
00:45:00,4049,4049.0,1
00:45:00,4093,4093.0,1
00:45:00,4093,4093.0,1
00:45:00,4100,197.0,1
00:45:00,4127,4100.0,1
00:45:00,4127,458.0,1
00:45:00,4127,4100.0,1
00:45:00,4127,4100.0,1
00:45:00,4129,4129.0,1
00:45:00,4139,4139.0,1
00:45:00,4153,4153.0,1
00:45:00,4178,4178.0,1
00:45:00,4218,4218.0,1
00:45:00,4218,4218.0,1
00:45:00,4222,304.0,1
00:45:00,4222,4222.0,1
00:45:00,4222,304.0,1
00:45:00,4228,4222.0,1
00:45:00,4228,4222.0,1
00:45:00,4235,4228.0,1
00:45:00,4235,320.0,1
00:45:00,4235,4228.0,1
01:00:00,4251,4251.0,1
01:00:00,4278,4278.0,1
01:00:00,4278,4278.0,1
01:00:00,4286,4286.0,1
01:00:00,4297,4297.0,1
01:00:00,4297,4297.0,1
01:00:00,4308,337.0,12
01:00:00,4308,337.0,12
01:00:00,4308,337.0,12
01:00:00,4308,337.0,12
01:00:00,4308,337.0,12
01:00:00,4308,337.0,12
01:00:00,4308,337.0,12
01:00:00,4308,337.0,12
01:00:00,4308,337.0,12
01:00:00,4308,337.0,12
01:00:00,4308,337.0,12
01:00:00,4308,337.0,12
01:00:00,4344,4344.0,1
01:00:00,4344,4344.0,1
01:00:00,4361,4361.0,1
01:00:00,4363,4235.0,1
01:00:00,4363,4235.0,1
01:00:00,4363,4235.0,1
01:00:00,4363,4235.0,1
01:00:00,4387,199.0,1
01:00:00,4387,1634.0,1
01:00:00,4387,1634.0,1
01:00:00,4387,199.0,1
01:00:00,4424,1634.0,1
01:00:00,4424,199.0,1
01:00:00,4442,1634.0,1
01:00:00,4442,199.0,1
01:00:00,4454,4424.0,1
01:00:00,4454,4424.0,1
01:00:00,4454,4424.0,1
01:00:00,4454,4424.0,1
01:00:00,4454,4424.0,1
01:00:00,4454,4424.0,1
01:00:00,4461,4442.0,1
01:00:00,4461,4442.0,1
01:00:00,4465,199.0,1
01:00:00,4487,4465.0,1
01:00:00,4487,4465.0,1
01:00:00,4487,76.0,1
01:00:00,4487,4465.0,1
01:00:00,4507,4507.0,1
01:00:00,4538,4461.0,1
01:00:00,4538,4461.0,1
01:00:00,4541,4541.0,1
01:00:00,4547,98.0,1
01:00:00,4556,306.0,1
01:00:00,4571,4547.0,1
01:00:00,4574,4556.0,1
01:00:00,4574,4556.0,1
01:00:00,4574,4556.0,1
01:00:00,4574,321.0,1
01:00:00,4574,4556.0,1
01:00:00,4588,284.0,12
01:00:00,4588,284.0,12
01:00:00,4588,284.0,12
01:00:00,4588,284.0,12
01:00:00,4588,284.0,12
01:00:00,4588,284.0,12
01:00:00,4588,284.0,12
01:00:00,4588,284.0,12
01:00:00,4588,284.0,12
01:00:00,4588,284.0,12
01:00:00,4588,284.0,12
01:00:00,4588,284.0,12
01:00:00,4619,4571.0,1
01:00:00,4619,115.0,1
01:00:00,4638,4538.0,1
01:00:00,4638,4538.0,1
01:00:00,4651,4619.0,1
01:00:00,4651,4619.0,1
01:00:00,4651,4619.0,1
01:00:00,4651,4619.0,1
01:00:00,4670,4638.0,1
01:00:00,4670,110.0,1
01:00:00,4670,4638.0,1
01:00:00,4670,4638.0,1
01:00:00,4670,4638.0,1
01:00:00,4670,4638.0,1
01:00:00,4670,110.0,1
01:00:00,4673,1804.0,1
01:00:00,4673,229.0,1
01:00:00,4673,1804.0,1
01:00:00,4673,229.0,1
01:00:00,4689,254.0,1
01:00:00,4689,254.0,1
01:00:00,4689,254.0,1
01:00:00,4711,1804.0,1
01:00:00,4711,1804.0,1
01:00:00,4711,1804.0,1
01:00:00,4711,1804.0,1
01:00:00,4718,199.0,1
01:00:00,4718,4718.0,1
01:00:00,4724,4718.0,1
01:00:00,4724,4718.0,1
01:00:00,4734,110.0,1
01:00:00,4734,4724.0,1
01:00:00,4764,4724.0,1
01:00:00,4775,4764.0,1
01:00:00,4775,4764.0,1
01:00:00,4798,4798.0,1
01:00:00,4802,4734.0,1
01:00:00,4802,4734.0,1
01:00:00,4802,278.0,1
01:00:00,4802,4734.0,1
01:00:00,4843,4775.0,1
01:00:00,4843,4775.0,1
01:00:00,4843,271.0,1
01:00:00,4843,4775.0,1
01:00:00,4843,4775.0,1
01:00:00,4957,4957.0,1
01:00:00,4957,254.0,1
01:15:00,4978,4957.0,1
01:15:00,4978,4957.0,1
01:15:00,4978,53.0,1
01:15:00,4978,4957.0,1
01:15:00,4978,4957.0,1
01:15:00,4978,4957.0,1
01:15:00,4978,53.0,1
01:15:00,4978,4957.0,1
01:15:00,4978,4957.0,1
01:15:00,4978,53.0,1
01:15:00,5003,4689.0,1
01:15:00,5003,57.0,1
01:15:00,5003,57.0,1
01:15:00,5016,5016.0,1
01:15:00,5017,337.0,1
01:15:00,5024,5017.0,1
01:15:00,5024,5017.0,1
01:15:00,5024,27.0,1
01:15:00,5024,5017.0,1
01:15:00,5024,5017.0,1
01:15:00,5039,5039.0,1
01:15:00,5040,4689.0,1
01:15:00,5040,4689.0,1
01:15:00,5040,4689.0,1
01:15:00,5040,4689.0,1
01:15:00,5040,4689.0,1
01:15:00,5040,220.0,1
01:15:00,5040,220.0,1
01:15:00,5040,4689.0,1
01:15:00,5045,5003.0,1
01:15:00,5045,5003.0,1
01:15:00,5045,5003.0,1
01:15:00,5045,5003.0,1
01:15:00,5063,1811.0,1
01:15:00,5063,35.0,1
01:15:00,5063,1811.0,1
01:15:00,5063,1811.0,1
01:15:00,5063,1811.0,1
01:15:00,5063,1811.0,1
01:15:00,5069,268.0,12
01:15:00,5069,268.0,12
01:15:00,5069,268.0,12
01:15:00,5069,268.0,12
01:15:00,5069,268.0,12
01:15:00,5069,268.0,12
01:15:00,5069,268.0,12
01:15:00,5069,268.0,12
01:15:00,5069,268.0,12
01:15:00,5069,268.0,12
01:15:00,5069,268.0,12
01:15:00,5069,268.0,12
01:15:00,5072,5072.0,1
01:15:00,5075,5075.0,1
01:15:00,5075,337.0,1
01:15:00,5089,337.0,1
01:15:00,5089,5075.0,1
01:15:00,5105,5089.0,1
01:15:00,5105,320.0,1
01:15:00,5105,5089.0,1
01:15:00,5105,320.0,1
01:15:00,5105,320.0,1
01:15:00,5105,5089.0,1
01:15:00,5105,5089.0,1
01:15:00,5105,5089.0,1
01:15:00,5125,5125.0,1
01:15:00,5130,1976.0,1
01:15:00,5130,1976.0,1
01:15:00,5130,332.0,1
01:15:00,5130,1976.0,1
01:15:00,5130,332.0,1
01:15:00,5135,1976.0,1
01:15:00,5135,1976.0,1
01:15:00,5135,1976.0,1
01:15:00,5135,1976.0,1
01:15:00,5147,5147.0,1
01:15:00,5147,5147.0,1
01:15:00,5147,5147.0,1
01:15:00,5169,5169.0,1
01:15:00,5193,5193.0,1
01:15:00,5193,5193.0,1
01:15:00,5193,5193.0,1
01:15:00,5205,98.0,1
01:15:00,5205,5205.0,1
01:15:00,5233,5205.0,1
01:15:00,5233,5205.0,1
01:15:00,5233,5205.0,1
01:15:00,5233,5205.0,1
01:15:00,5233,5205.0,1
01:15:00,5233,5205.0,1
01:15:00,5240,5240.0,1
01:15:00,5244,140.0,1
01:15:00,5247,5244.0,1
01:15:00,5247,5244.0,1
01:15:00,5251,5251.0,1
01:15:00,5255,52.0,1
01:15:00,5255,5247.0,1
01:15:00,5290,5247.0,1
01:15:00,5290,5247.0,1
01:15:00,5290,5247.0,1
01:15:00,5290,228.0,1
01:15:00,5309,99.0,1
01:15:00,5319,5309.0,1
01:15:00,5330,5319.0,1
01:15:00,5337,5330.0,1
01:15:00,5337,5.0,1
01:15:00,5337,5330.0,1
01:15:00,5337,5.0,1
01:15:00,5341,5341.0,1
01:15:00,5362,5255.0,1
01:15:00,5362,623.0,1
01:15:00,5392,5255.0,1
01:15:00,5392,5255.0,1
01:15:00,5392,5255.0,1
01:15:00,5392,5255.0,1
01:15:00,5392,5255.0,1
01:15:00,5402,5402.0,1
01:15:00,5407,226.0,1
01:15:00,5407,226.0,1
01:15:00,5407,226.0,1
01:15:00,5407,226.0,1
01:15:00,5407,226.0,1
01:15:00,5412,5362.0,1
01:15:00,5412,5362.0,1
01:15:00,5412,5362.0,1
01:15:00,5412,99.0,1
01:15:00,5412,5362.0,1
01:15:00,5428,25.0,1
01:15:00,5440,5428.0,1
01:15:00,5440,42.0,1
01:15:00,5440,42.0,1
01:15:00,5440,5428.0,1
01:15:00,5466,5466.0,1
01:15:00,5473,5473.0,1
01:15:00,5497,72.0,1
01:15:00,5497,72.0,1
01:15:00,5497,2054.0,1
01:15:00,5497,2054.0,1
01:15:00,5497,2054.0,1
01:15:00,5497,2054.0,1
01:15:00,5513,5513.0,1
01:15:00,5513,5513.0,1
01:15:00,5566,5566.0,1
01:15:00,5581,5581.0,1
01:15:00,5581,5581.0,1
01:15:00,5591,53.0,1
01:15:00,5591,2189.0,1
01:15:00,5591,2189.0,1
01:15:00,5591,2189.0,1
01:15:00,5591,2189.0,1
01:15:00,5591,2189.0,1
01:15:00,5604,5604.0,1
01:30:00,5643,22.0,1
01:30:00,5643,5643.0,1
01:30:00,5651,5643.0,1
01:30:00,5651,59.0,1
01:30:00,5656,99.0,1
01:30:00,5666,5656.0,1
01:30:00,5681,5666.0,1
01:30:00,5681,5666.0,1
01:30:00,5681,5666.0,1
01:30:00,5681,5666.0,1
01:30:00,5688,5688.0,1
01:30:00,5706,5706.0,1
01:30:00,5713,5651.0,1
01:30:00,5713,5651.0,1
01:30:00,5713,5651.0,1
01:30:00,5713,5651.0,1
01:30:00,5723,2203.0,1
01:30:00,5723,2203.0,1
01:30:00,5723,321.0,1
01:30:00,5723,2203.0,1
01:30:00,5740,40.0,1
01:30:00,5740,2203.0,1
01:30:00,5755,194.0,1
01:30:00,5755,5740.0,1
01:30:00,5764,5740.0,1
01:30:00,5764,5740.0,1
01:30:00,5764,321.0,1
01:30:00,5764,5740.0,1
01:30:00,5782,5755.0,1
01:30:00,5782,5755.0,1
01:30:00,5782,5755.0,1
01:30:00,5782,255.0,1
01:30:00,5782,255.0,1
01:30:00,5799,94.0,1
01:30:00,5799,5799.0,1
01:30:00,5808,5799.0,1
01:30:00,5808,5799.0,1
01:30:00,5808,5799.0,1
01:30:00,5808,5799.0,1
01:30:00,5808,5799.0,1
01:30:00,5825,5825.0,1
01:30:00,5825,5825.0,1
01:30:00,5833,5833.0,1
01:30:00,5833,5833.0,1
01:30:00,5833,424.0,1
01:30:00,5836,5833.0,1
01:30:00,5840,5836.0,1
01:30:00,5845,5840.0,1
01:30:00,5860,5845.0,1
01:30:00,5860,5845.0,1
01:30:00,5873,5860.0,1
01:30:00,5873,5860.0,1
01:30:00,5892,5892.0,1
01:30:00,5922,5922.0,1
01:30:00,5936,145.0,1
01:30:00,5936,145.0,1
01:30:00,5950,5873.0,1
01:30:00,5950,5873.0,1
01:30:00,5950,5873.0,1
01:30:00,5952,5936.0,1
01:30:00,5952,5936.0,1
01:30:00,5952,5936.0,1
01:30:00,5957,5957.0,1
01:30:00,5957,5957.0,1
01:30:00,5990,5950.0,1
01:30:00,5990,160.0,1
01:30:00,5990,5950.0,1
01:30:00,5990,5950.0,1
01:30:00,5990,5950.0,1
01:30:00,5990,5950.0,1
01:30:00,6006,5952.0,1
01:30:00,6006,5952.0,1
01:30:00,6006,300.0,1
01:30:00,6013,300.0,1
01:30:00,6013,5952.0,1
01:30:00,6013,5952.0,1
01:30:00,6085,6085.0,1
01:30:00,6085,6085.0,1
01:30:00,6114,6114.0,1
01:45:00,6147,6006.0,1
01:45:00,6147,6006.0,1
01:45:00,6147,6006.0,1
01:45:00,6148,6148.0,1
01:45:00,6148,6148.0,1
01:45:00,6154,6154.0,1
01:45:00,6162,6162.0,1
01:45:00,6162,6162.0,1
01:45:00,6177,6177.0,1
01:45:00,6181,6013.0,1
01:45:00,6181,72.0,1
01:45:00,6181,6013.0,1
01:45:00,6181,6013.0,1
01:45:00,6181,72.0,1
01:45:00,6181,6013.0,1
01:45:00,6181,6013.0,1
01:45:00,6182,306.0,1
01:45:00,6197,6182.0,1
01:45:00,6197,6182.0,1
